VIHAU,VPC Impact Acquisition Holdings Unit,Finance,Business Services
VIHAW,VPC Impact Acquisition Holdings Warrant,Finance,Business Services
VII,7GC & Co. Holdings Inc.,,
VIIAU,7GC & Co. Holdings Inc. Unit,,
VIIAW,7GC & Co. Holdings Inc. Warrant,Finance,Business Services
VINC,Vincerx Pharma Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VINO,Gaucho Group Holdings Inc.,Consumer Services,Homebuilding
VINP,Vinci Partners Investments Ltd.,Finance,Investment Managers
VIOT,Viomi Technology Co. Ltd American,Consumer Durables,Home Furnishings
VIPS,Vipshop Holdings Limited American each representing two,Consumer Services,Catalog/Specialty Distribution
VIR,Vir Biotechnology Inc.,Health Care,Major Pharmaceuticals
VIRC,Virco Manufacturing Corporation,Consumer Durables,Industrial Specialties
VIRI,Virios Therapeutics Inc.,Health Care,Major Pharmaceuticals
VIRT,Virtu Financial Inc.,Finance,Investment Bankers/Brokers/Service
VIRX,Viracta Therapeutics Inc.,Health Care,Major Pharmaceuticals
VISL,Vislink Technologies Inc.,Capital Goods,Telecommunications Equipment
VIST,Vista Oil & Gas S.A.B. de C.V. American each representing one series A share with no par value,Energy,Oil & Gas Production
VITL,Vital Farms Inc.,Consumer Non-Durables,Packaged Foods
VIV,Telefonica Brasil S.A. American (Each representing One Common Share),Public Utilities,Telecommunications Equipment
VIVE,Viveve Medical Inc.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VIVO,Meridian Bioscience Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VJET,voxeljet AG American,Capital Goods,Industrial Machinery/Components
VKI,Invesco Advantage Municipal Income Trust II of Beneficial Interest (DE),Finance,Finance Companies
VKQ,Invesco Municipal Trust,Finance,Trusts Except Educational Religious and Charitable
VKTX,Viking Therapeutics Inc.,Health Care,Major Pharmaceuticals
VLAT,Valor Latitude Acquisition Corp.,Finance,Business Services
VLATU,Valor Latitude Acquisition Corp. Unit,Finance,Business Services
VLATW,Valor Latitude Acquisition Corp. Warrant,Finance,Business Services
VLDR,Velodyne Lidar Inc.,Capital Goods,Industrial Machinery/Components
VLDRW,Velodyne Lidar Inc. Warrants ,Capital Goods,Industrial Machinery/Components
VLGEA,Village Super Market Inc.,Consumer Services,Food Chains
VLO,Valero Energy Corporation,Energy,Integrated oil Companies
VLON,Vallon Pharmaceuticals Inc.,Consumer Durables,Specialty Chemicals
VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American each representing ten (10) Ordinary Participation Certificates,Transportation,Air Freight/Delivery Services
VLT,Invesco High Income Trust II,Finance,Trusts Except Educational Religious and Charitable
VLY,Valley National Bancorp,Finance,Major Banks
VLYPO,Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series B,Finance,Major Banks
VLYPP,Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance,Major Banks
VMAC,Vistas Media Acquisition Company Inc.,,
VMACU,Vistas Media Acquisition Company Inc. Unit,,
VMACW,Vistas Media Acquisition Company Inc. Warrant,Finance,Business Services
VMAR,Vision Marine Technologies Inc.,,
VMC,Vulcan Materials Company (Holding Company),Energy,Building Materials
VMD,Viemed Healthcare Inc.,,
VMEO,Vimeo Inc.,Technology,Computer Software: Prepackaged Software
VMI,Valmont Industries Inc.,Capital Goods,Diversified Manufacture
VMM,Delaware Investments Minnesota Municipal Income Fund II Inc.,Finance,Finance/Investors Services
VMO,Invesco Municipal Opportunity Trust,Finance,Trusts Except Educational Religious and Charitable
VMW,Vmware Inc.,Technology,Computer Software: Prepackaged Software
VNCE,Vince Holding Corp.,,
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
VNE,Veoneer Inc. ,,
VNET,21Vianet Group Inc. American,Technology,EDP Services
VNO,Vornado Realty Trust,Consumer Services,Real Estate Investment Trusts
VNO^K,Vornado Realty Trust Pfd S K,,
VNO^L,Vornado Realty Trust Pfd Ser L %,,
VNO^M,Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share no par value per share,,
VNO^N,Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share,,
VNOM,Viper Energy Partners LP Common Unit,Energy,Oil & Gas Production
VNRX,VolitionRX Limited,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VNT,Vontier Corporation ,Capital Goods,Industrial Machinery/Components
VNTR,Venator Materials PLC,Basic Industries,Major Chemicals
VOC,VOC Energy Trust Units of Beneficial Interest,Energy,Oil & Gas Production
VOD,Vodafone Group Plc American,Public Utilities,Telecommunications Equipment
VOLT,Volt Information Sciences Inc.,Consumer Services,Movies/Entertainment
VOR,Vor Biopharma Inc.,Health Care,Major Pharmaceuticals
VOSO,Virtuoso Acquisition Corp.,,
VOSOU,Virtuoso Acquisition Corp. Unit,Finance,Business Services
VOSOW,Virtuoso Acquisition Corp. Warrant,Finance,Business Services
VOXX,VOXX International Corporation,Technology,Electronic Components
VOYA,Voya Financial Inc.,Finance,Investment Managers
VOYA^B,Voya Financial Inc. each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock Series B,,
VPCB,VPC Impact Acquisition Holdings II ordinary shre,Finance,Business Services
VPCBU,VPC Impact Acquisition Holdings II Unit,Finance,Business Services
VPCBW,VPC Impact Acquisition Holdings II Warrant,Finance,Business Services
VPCC,VPC Impact Acquisition Holdings III Inc.,,
VPG,Vishay Precision Group Inc.,Capital Goods,Industrial Machinery/Components
VPV,Invesco Pennsylvania Value Municipal Income Trust (DE),Finance,Trusts Except Educational Religious and Charitable
VRA,Vera Bradley Inc.,Consumer Non-Durables,Apparel
VRAR,The Glimpse Group Inc.,,
VRAY,ViewRay Inc.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VRCA,Verrica Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
VRDN,Viridian Therapeutics Inc.,Health Care,Major Pharmaceuticals
VREX,Varex Imaging Corporation,Health Care,Medical Electronics
VRM,Vroom Inc.,Consumer Services,Other Specialty Stores
VRME,VerifyMe Inc.,Miscellaneous,Diversified Manufacture
VRMEW,VerifyMe Inc. Warrant,Miscellaneous,Multi-Sector Companies
VRNA,Verona Pharma plc American,Health Care,Major Pharmaceuticals
VRNS,Varonis Systems Inc.,Technology,Computer Software: Prepackaged Software
VRNT,Verint Systems Inc.,Technology,EDP Services
VRPX,Virpax Pharmaceuticals Inc.,Consumer Durables,Specialty Chemicals
VRRM,Verra Mobility Corporation,,
VRS,Verso Corporation,Basic Industries,Paper
VRSK,Verisk Analytics Inc.,Miscellaneous,Business Services
VRSN,VeriSign Inc.,Technology,EDP Services
VRT,Vertiv Holdings LLC,Consumer Durables,Electrical Products
VRTS,Virtus Investment Partners Inc.,Finance,Investment Managers
VRTV,Veritiv Corporation,,
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals
VS,Versus Systems Inc.,,
VSAT,ViaSat Inc.,Technology,Radio And Television Broadcasting And Communications Equipment
VSEC,VSE Corporation,,
VSH,Vishay Intertechnology Inc.,Capital Goods,Industrial Machinery/Components
VST,Vistra Corp.,Public Utilities,Electric Utilities: Central
VSTA,Vasta Platform Limited,Consumer Services,Other Consumer Services
VSTM,Verastem Inc.,Health Care,Major Pharmaceuticals
VSTO,Vista Outdoor Inc.,Consumer Non-Durables,Recreational Products/Toys
VTA,Invesco Credit Opportunities Fund of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
VTAQ,Ventoux CCM Acquisition Corp.,,
VTAQR,Ventoux CCM Acquisition Corp. Right,Finance,Business Services
VTAQU,Ventoux CCM Acquisition Corp. Unit,,
VTAQW,Ventoux CCM Acquisition Corp. Warrant,Finance,Business Services
VTGN,VistaGen Therapeutics Inc.,Health Care,Major Pharmaceuticals
VTIQ,VectoIQ Acquisition Corp. II,,
VTIQU,VectoIQ Acquisition Corp. II Unit,,
VTIQW,VectoIQ Acquisition Corp. II Warrant,Finance,Business Services
VTN,Invesco Trust for Investment Grade New York Municipals,Finance,Finance Companies
VTNR,Vertex Energy Inc,Energy,Oilfield Services/Equipment
VTOL,Bristow Group Inc.,Transportation,Transportation Services
VTR,Ventas Inc.,Consumer Services,Real Estate Investment Trusts
VTRS,Viatris Inc.,Consumer Durables,Specialty Chemicals
VTRU,Vitru Limited,Consumer Services,Other Consumer Services
VTSI,VirTra Inc.,Capital Goods,Military/Government/Technical
VTVT,vTv Therapeutics Inc.,Health Care,Major Pharmaceuticals
VUZI,Vuzix Corporation,Capital Goods,Industrial Machinery/Components
VVI,Viad Corp,Miscellaneous,Business Services
VVNT,Vivint Smart Home Inc. ,Miscellaneous,Diversified Manufacture
VVOS,Vivos Therapeutics Inc.,Health Care,Medical/Dental Instruments
VVPR,VivoPower International PLC,,
VVR,Invesco Senior Income Trust (DE),Finance,Trusts Except Educational Religious and Charitable
VVV,Valvoline Inc.,Basic Industries,Automotive Aftermarket
VWE,Vintage Wine Estates Inc.,,
VWTR,Vidler Water Resources Inc.,Public Utilities,Water Supply
VXRT,Vaxart Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VYGG,Vy Global Growth,Finance,Business Services
VYGR,Voyager Therapeutics Inc.,Health Care,Major Pharmaceuticals
VYNE,VYNE Therapeutics Inc.,Health Care,Major Pharmaceuticals
VYNT,Vyant Bio Inc.,Health Care,Major Pharmaceuticals
VZ,Verizon Communications Inc.,Public Utilities,Telecommunications Equipment
VZIO,VIZIO Holding Corp.,Consumer Non-Durables,Consumer Electronics/Appliances
W,Wayfair Inc.,Consumer Services,Catalog/Specialty Distribution
WAB,Westinghouse Air Brake Technologies Corporation,Capital Goods,Railroads
WABC,Westamerica Bancorporation,Finance,Major Banks
WAFD,Washington Federal Inc.,Finance,Major Banks
WAFDP,Washington Federal Inc.,Finance,Major Banks
WAFU,Wah Fu Education Group Limited,Consumer Services,Other Consumer Services
WAL,Western Alliance Bancorporation (DE),Finance,Major Banks
WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056,Finance,Major Banks
WALD,Waldencast Acquisition Corp.,Finance,Business Services
WALDU,Waldencast Acquisition Corp. Units,Finance,Business Services
WALDW,Waldencast Acquisition Corp. Warrant ,Finance,Business Services
WARR,Warrior Technologies Acquisition Company,Finance,Business Services
WASH,Washington Trust Bancorp Inc.,Finance,Major Banks
WAT,Waters Corporation,Health Care,Medical Specialities
WATT,Energous Corporation,Technology,Radio And Television Broadcasting And Communications Equipment
WAVE,Eco Wave Power Global AB (publ) American,,
WB,Weibo Corporation American,Technology,Internet and Information Services
WBA,Walgreens Boots Alliance Inc.,Health Care,Medical/Nursing Services
WBK,Westpac Banking Corporation,Finance,Commercial Banks
WBS,Webster Financial Corporation,Finance,Major Banks
WBS^F,Webster Financial Corporation Each Representing 1/1000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock,,
WBT,Welbilt Inc.,Capital Goods,Diversified Manufacture
WCC,WESCO International Inc.,Consumer Non-Durables,Telecommunications Equipment
WCC^A,WESCO International Inc. each representing 1/1000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock,,
WCN,Waste Connections Inc.,Public Utilities,Environmental Services
WD,Walker & Dunlop Inc,Finance,Finance: Consumer Services
WDAY,Workday Inc.,Technology,Computer Software: Prepackaged Software
WDC,Western Digital Corporation,Technology,Electronic Components
WDFC,WD-40 Company,Basic Industries,Industrial Specialties
WDH,Waterdrop Inc. American (each representing the right to receive 10),,
WDI,Western Asset Diversified Income Fund of Beneficial Interest,,
WDNA,WisdomTree BioRevolution Fund,Finance,Investment Bankers/Brokers/Service
WEA,Western Asset Bond Fund Share of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
WEC,WEC Energy Group Inc.,Public Utilities,Power Generation
WEI,Weidai Ltd. American each  representing one (1),Finance,Finance: Consumer Services
WELL,Welltower Inc.,Consumer Services,Real Estate Investment Trusts
WEN,Wendy's Company (The),Consumer Services,Restaurants
WERN,Werner Enterprises Inc.,Transportation,Trucking Freight/Courier Services
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,Energy,Oilfield Services/Equipment
WETF,WisdomTree Investments Inc.,Finance,Investment Bankers/Brokers/Service
WEX,WEX Inc.,Technology,EDP Services
WEYS,Weyco Group Inc.,Consumer Non-Durables,Shoe Manufacturing
WF,Woori Financial Group Inc. American (each representing three (3) shares of),Finance,Commercial Banks
WFC,Wells Fargo & Company,Finance,Major Banks
WFC^A,Wells Fargo & Company each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series AA,,
WFC^C,Wells Fargo & Company each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series CC,,
WFC^L,Wells Fargo & Company Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Preferred Stock Series L,,
WFC^O,Wells Fargo & Company Representing 1/1000th Perpetual Preferred Series O,,
WFC^Q,Wells Fargo & Company Representing 1/1000th Interest Perpetual Preferred Series Q Fixed to Floating,,
WFC^R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg),,
WFC^X,Wells Fargo & Company each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series X,,
WFC^Y,Wells Fargo & Company each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series Y,,
WFC^Z,Wells Fargo & Company each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series Z,,
WFCF,Where Food Comes From Inc.,Technology,Computer Software: Prepackaged Software
WFG,West Fraser Timber Co. Ltd,Basic Industries,Forest Products
WFRD,Weatherford International plc,Energy,Metal Fabrications
WGO,Winnebago Industries Inc.,Consumer Non-Durables,Homebuilding
WH,Wyndham Hotels & Resorts Inc. ,Consumer Services,Hotels/Resorts
WHD,Cactus Inc.,Energy,Metal Fabrications
WHF,WhiteHorse Finance Inc.,Miscellaneous,Other Consumer Services
WHFBZ,WhiteHorse Finance Inc. 6.50% Notes due 2025,Finance,Finance Companies
WHG,Westwood Holdings Group Inc,,
WHLM,Wilhelmina International Inc.,Miscellaneous,Business Services
WHLR,Wheeler Real Estate Investment Trust Inc.,Consumer Services,Real Estate Investment Trusts
WHLRD,Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock,Consumer Services,Real Estate Investment Trusts
WHLRP,Wheeler Real Estate Investment Trust Inc. Class B Preferred Stock,Consumer Services,Real Estate Investment Trusts
WHR,Whirlpool Corporation,Consumer Durables,Consumer Electronics/Appliances
WIA,Western Asset Inflation-Linked Income Fund,Finance,Trusts Except Educational Religious and Charitable
WILC,G. Willi-Food International  Ltd.,Consumer Non-Durables,Food Distributors
WIMI,WiMi Hologram Cloud Inc. American,Technology,Computer Software: Prepackaged Software
WINA,Winmark Corporation,Miscellaneous,Diversified Commercial Services
WING,Wingstop Inc.,Consumer Services,Restaurants
WINT,Windtree Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
WIRE,Encore Wire Corporation,Basic Industries,Metal Fabrications
WISA,Summit Wireless Technologies Inc.,Technology,Electronic Components
WISH,ContextLogic Inc.,Capital Goods,Recreational Products/Toys
WIT,Wipro Limited,Technology,EDP Services
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,Finance,Finance Companies
WIX,Wix.com Ltd.,Technology,EDP Services
WK,Workiva Inc.,Technology,Computer Software: Prepackaged Software
WKEY,WISeKey International Holding AG American,Technology,EDP Services
WKHS,Workhorse Group Inc.,Capital Goods,Auto Manufacturing
WKME,WalkMe Ltd.,,
WLDN,Willdan Group Inc.,Consumer Services,Military/Government/Technical
WLFC,Willis Lease Finance Corporation,Capital Goods,Aerospace
WLK,Westlake Chemical Corporation,Basic Industries,Major Chemicals
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,Basic Industries,Major Chemicals
WLL,Whiting Petroleum Corporation (New),Energy,Oil & Gas Production
WLMS,Williams Industrial Services Group Inc.,Capital Goods,Oilfield Services/Equipment
WLTW,Willis Towers Watson Public Limited Company,Finance,Specialty Insurers
WM,Waste Management Inc.,Public Utilities,Environmental Services
WMB,Williams Companies Inc. (The),Public Utilities,Natural Gas Distribution
WMC,Western Asset Mortgage Capital Corporation,Consumer Services,Real Estate Investment Trusts
WMG,Warner Music Group Corp.,Consumer Services,Movies/Entertainment
WMK,Weis Markets Inc.,Consumer Services,Food Chains
WMPN,William Penn Bancorporation,Finance,Savings Institutions
WMS,Advanced Drainage Systems Inc.,Capital Goods,Building Products
WMT,Walmart Inc.,Consumer Services,Department/Specialty Retail Stores
WNC,Wabash National Corporation,Capital Goods,Construction/Ag Equipment/Trucks
WNEB,Western New England Bancorp Inc.,Finance,Savings Institutions
